,id,city_name,humidity,latitude,longtitude,temperature,wind_speed,date,sunrise,sunset
190,1736268132,Jendouba,77,36.4462,8.7927,13.97,2.57,2025-01-07 11:42:12,2025-01-07 01:36:57,2025-01-07 11:24:53
191,1736265338,Aryanah,67,36.8625,10.1956,15.97,7.72,2025-01-07 10:55:38,2025-01-07 01:32:26,2025-01-07 11:18:11
192,1736265191,Mahdia,57,35.5068,11.0468,16.15,1.56,2025-01-07 10:53:11,2025-01-07 01:25:32,2025-01-07 11:18:16
193,1736265134,Sfax,42,34.7396,10.76,20.08,2.57,2025-01-07 10:52:14,2025-01-07 01:24:46,2025-01-07 11:21:19
194,1736264403,Beni Kheddache,54,33.1381,10.269,13.32,6.26,2025-01-07 10:40:03,2025-01-07 01:22:51,2025-01-07 11:27:10
195,1736266151,Sbikha,67,35.9444,9.799,11.18,10.23,2025-01-07 11:09:11,2025-01-07 01:31:38,2025-01-07 11:22:09
196,1736267164,Fernana,82,36.7422,8.6626,8.21,6.04,2025-01-07 11:26:04,2025-01-07 01:38:15,2025-01-07 11:24:38
197,1736268359,Sbikha,72,35.9444,9.799,10.39,10.17,2025-01-07 11:45:59,2025-01-07 01:31:38,2025-01-07 11:22:09
198,1736264952,Gouvernorat de Gabès,45,33.8815,9.5608,16.4,4.42,2025-01-07 10:49:12,2025-01-07 01:27:28,2025-01-07 11:28:13
199,1736267197,Kairouan,42,35.6712,10.0911,18.01,3.09,2025-01-07 11:26:37,2025-01-07 01:29:47,2025-01-07 11:21:40
200,1736267869,Bab El Jazira,77,36.8064,10.1817,14.99,6.17,2025-01-07 11:37:49,2025-01-07 01:32:20,2025-01-07 11:18:23
201,1736264275,Fernana,82,36.7422,8.6626,8.21,6.04,2025-01-07 10:37:55,2025-01-07 01:38:15,2025-01-07 11:24:38
202,1736267193,Bizerte,68,37.2744,9.8739,15.25,11.46,2025-01-07 11:26:33,2025-01-07 01:34:48,2025-01-07 11:18:23
203,1736264974,Mahdia,57,35.5068,11.0468,16.15,1.56,2025-01-07 10:49:34,2025-01-07 01:25:32,2025-01-07 11:18:16
204,1736265683,Kasserine,62,35.1677,8.8315,11.21,8.34,2025-01-07 11:01:23,2025-01-07 01:33:33,2025-01-07 11:27:59
205,1736267670,Kasserine,74,35.1677,8.8315,9.32,7.42,2025-01-07 11:34:30,2025-01-07 01:33:33,2025-01-07 11:27:59
206,1736268166,Kairouan,42,35.6712,10.0911,18.01,3.09,2025-01-07 11:42:46,2025-01-07 01:29:47,2025-01-07 11:21:40
207,1736264980,Aryanah,67,36.8625,10.1956,15.97,7.72,2025-01-07 10:49:40,2025-01-07 01:32:26,2025-01-07 11:18:11
208,1736264990,El Kef,75,36.1632,8.7146,10.35,6.32,2025-01-07 10:49:50,2025-01-07 01:36:32,2025-01-07 11:25:55
209,1736267029,Sbiba,71,35.4037,9.0079,8.82,9.9,2025-01-07 11:23:49,2025-01-07 01:33:26,2025-01-07 11:26:41
210,1736267231,Gabès,63,33.8869,10.0982,15.99,5.14,2025-01-07 11:27:11,2025-01-07 01:25:20,2025-01-07 11:26:03
211,1736268241,Kairouan,42,35.7976,10.126,18.24,3.09,2025-01-07 11:44:01,2025-01-07 01:29:57,2025-01-07 11:21:12
212,1736267731,Kasserine,74,35.1677,8.8315,9.32,7.42,2025-01-07 11:35:31,2025-01-07 01:33:33,2025-01-07 11:27:59
213,1736266493,Ben Arous,77,36.7134,10.2096,14.9,6.17,2025-01-07 11:14:53,2025-01-07 01:31:59,2025-01-07 11:18:31
214,1736267886,El Kef,84,36.1632,8.7146,8.68,3.67,2025-01-07 11:38:06,2025-01-07 01:36:32,2025-01-07 11:25:55
215,1736264408,Sfax,42,34.7396,10.76,20.08,2.57,2025-01-07 10:40:08,2025-01-07 01:24:46,2025-01-07 11:21:19
216,1736265705,Gafsa,51,34.4311,8.7757,16.06,4.63,2025-01-07 11:01:45,2025-01-07 01:31:57,2025-01-07 11:30:01
217,1736267769,El Kef,84,36.1632,8.7146,8.68,3.67,2025-01-07 11:36:09,2025-01-07 01:36:32,2025-01-07 11:25:55
218,1736267363,Sfax,45,34.7396,10.76,20.08,0.51,2025-01-07 11:29:23,2025-01-07 01:24:46,2025-01-07 11:21:19
219,1736265420,Sbiba,71,35.4037,9.0079,8.82,9.9,2025-01-07 10:57:00,2025-01-07 01:33:26,2025-01-07 11:26:41
220,1736265627,Bizerte,88,37.2744,9.8739,15.0,6.69,2025-01-07 11:00:27,2025-01-07 01:34:48,2025-01-07 11:18:23
221,1736267852,Bizerte,68,37.2744,9.8739,14.81,10.78,2025-01-07 11:37:32,2025-01-07 01:34:48,2025-01-07 11:18:23
222,1736267441,Bizerte,67,37.3426,9.8502,14.86,11.27,2025-01-07 11:30:41,2025-01-07 01:35:05,2025-01-07 11:18:18
223,1736267358,Gouvernorat de Gabès,45,33.8815,9.5608,16.4,4.42,2025-01-07 11:29:18,2025-01-07 01:27:28,2025-01-07 11:28:13
224,1736266940,Gouvernorat de Gabès,45,33.8815,9.5608,16.4,4.42,2025-01-07 11:22:20,2025-01-07 01:27:28,2025-01-07 11:28:13
225,1736267386,Jendouba,77,36.5123,8.7682,14.03,2.57,2025-01-07 11:29:46,2025-01-07 01:37:13,2025-01-07 11:24:48
226,1736266504,Carthage,77,36.8473,10.3417,15.02,6.17,2025-01-07 11:15:04,2025-01-07 01:31:48,2025-01-07 11:17:38
227,1736265218,Gouvernorat de Kébili,43,33.5031,8.7757,16.46,4.58,2025-01-07 10:53:38,2025-01-07 01:29:42,2025-01-07 11:32:16
228,1736267130,Jendouba,77,36.4462,8.7927,13.97,2.57,2025-01-07 11:25:30,2025-01-07 01:36:57,2025-01-07 11:24:53
229,1736266779,Gouvernorat de Gabès,45,33.8815,9.5608,16.4,4.42,2025-01-07 11:19:39,2025-01-07 01:27:28,2025-01-07 11:28:13
230,1736265007,Bizerte,88,37.2744,9.8739,15.0,6.69,2025-01-07 10:50:07,2025-01-07 01:34:48,2025-01-07 11:18:23
231,1736267947,El Kef,84,36.1632,8.7146,8.68,3.67,2025-01-07 11:39:07,2025-01-07 01:36:32,2025-01-07 11:25:55
232,1736265464,Sfax,42,34.7396,10.76,20.08,2.57,2025-01-07 10:57:44,2025-01-07 01:24:46,2025-01-07 11:21:19
233,1736266303,Bizerte,69,37.3426,9.8502,15.28,11.9,2025-01-07 11:11:43,2025-01-07 01:35:05,2025-01-07 11:18:18
234,1736267203,Beni Kheddache,54,33.1381,10.269,13.32,6.26,2025-01-07 11:26:43,2025-01-07 01:22:51,2025-01-07 11:27:10
235,1736265758,Mahdia,57,35.5068,11.0468,16.15,1.56,2025-01-07 11:02:38,2025-01-07 01:25:32,2025-01-07 11:18:16
236,1736266694,Gafsa,55,34.4311,8.7757,15.06,4.63,2025-01-07 11:18:14,2025-01-07 01:31:57,2025-01-07 11:30:01
237,1736266246,Jendouba,76,36.4462,8.7927,12.49,5.82,2025-01-07 11:10:46,2025-01-07 01:36:57,2025-01-07 11:24:53
238,1736266032,Metlaoui,45,34.2744,8.4459,15.5,4.4,2025-01-07 11:07:12,2025-01-07 01:32:53,2025-01-07 11:31:44
239,1736264336,Carthage,63,36.8473,10.3417,17.02,7.72,2025-01-07 10:38:56,2025-01-07 01:31:48,2025-01-07 11:17:38
240,1736265987,Kairouan,34,35.6712,10.0911,19.01,3.09,2025-01-07 11:06:27,2025-01-07 01:29:47,2025-01-07 11:21:40
241,1736266626,Gabès,63,33.8869,10.0982,15.99,5.14,2025-01-07 11:17:06,2025-01-07 01:25:20,2025-01-07 11:26:03
242,1736268398,Fernana,84,36.7422,8.6626,7.04,4.86,2025-01-07 11:46:38,2025-01-07 01:38:15,2025-01-07 11:24:38
243,1736265661,Jendouba,63,36.4462,8.7927,14.97,5.14,2025-01-07 11:01:01,2025-01-07 01:36:57,2025-01-07 11:24:53
244,1736264963,Sbikha,67,35.9444,9.799,11.18,10.23,2025-01-07 10:49:23,2025-01-07 01:31:38,2025-01-07 11:22:09
245,1736268087,Gabès,63,33.8869,10.0982,15.99,5.14,2025-01-07 11:41:27,2025-01-07 01:25:20,2025-01-07 11:26:03
246,1736266257,Kairouan,54,35.6712,10.0911,16.02,9.48,2025-01-07 11:10:57,2025-01-07 01:29:47,2025-01-07 11:21:40
247,1736267780,Sbiba,78,35.4037,9.0079,7.23,10.13,2025-01-07 11:36:20,2025-01-07 01:33:26,2025-01-07 11:26:41
248,1736267858,Sfax,45,34.7396,10.76,20.08,0.51,2025-01-07 11:37:38,2025-01-07 01:24:46,2025-01-07 11:21:19
249,1736265937,Aryanah,67,36.8625,10.1956,15.97,7.72,2025-01-07 11:05:37,2025-01-07 01:32:26,2025-01-07 11:18:11
250,1736264397,Sbiba,71,35.4037,9.0079,8.82,9.9,2025-01-07 10:39:57,2025-01-07 01:33:26,2025-01-07 11:26:41
251,1736265013,Kasserine,62,35.1677,8.8315,11.21,8.34,2025-01-07 10:50:13,2025-01-07 01:33:33,2025-01-07 11:27:59
252,1736265804,Gouvernorat de Gabès,45,33.8815,9.5608,16.4,4.42,2025-01-07 11:03:24,2025-01-07 01:27:28,2025-01-07 11:28:13
253,1736268155,Beni Kheddache,59,33.1381,10.269,12.1,5.62,2025-01-07 11:42:35,2025-01-07 01:22:51,2025-01-07 11:27:10
254,1736267158,Kairouan,42,35.6712,10.0911,18.01,3.09,2025-01-07 11:25:58,2025-01-07 01:29:47,2025-01-07 11:21:40
255,1736268218,Sbiba,78,35.4037,9.0079,7.23,10.13,2025-01-07 11:43:38,2025-01-07 01:33:26,2025-01-07 11:26:41
256,1736265057,Carthage,67,36.8473,10.3417,16.02,7.72,2025-01-07 10:50:57,2025-01-07 01:31:48,2025-01-07 11:17:38
257,1736266823,El Kef,75,36.1632,8.7146,10.35,6.32,2025-01-07 11:20:23,2025-01-07 01:36:32,2025-01-07 11:25:55
258,1736265447,Kairouan,34,35.7976,10.126,19.24,3.09,2025-01-07 10:57:27,2025-01-07 01:29:57,2025-01-07 11:21:12
259,1736265101,Beni Kheddache,54,33.1381,10.269,13.32,6.26,2025-01-07 10:51:41,2025-01-07 01:22:51,2025-01-07 11:27:10
260,1736267225,Sfax,45,34.7396,10.76,20.08,0.51,2025-01-07 11:27:05,2025-01-07 01:24:46,2025-01-07 11:21:19
261,1736267808,Sbiba,78,35.4037,9.0079,7.23,10.13,2025-01-07 11:36:48,2025-01-07 01:33:26,2025-01-07 11:26:41
262,1736266270,Aryanah,67,36.8625,10.1956,15.97,7.72,2025-01-07 11:11:10,2025-01-07 01:32:26,2025-01-07 11:18:11
263,1736264375,Kairouan,34,35.7976,10.126,19.24,3.09,2025-01-07 10:39:35,2025-01-07 01:29:57,2025-01-07 11:21:12
264,1736267564,Fernana,84,36.7422,8.6626,7.04,4.86,2025-01-07 11:32:44,2025-01-07 01:38:15,2025-01-07 11:24:38
265,1736267753,Gouvernorat de Kébili,48,33.5031,8.7757,15.03,4.28,2025-01-07 11:35:53,2025-01-07 01:29:42,2025-01-07 11:32:16
266,1736266336,Gouvernorat de Kébili,43,33.5031,8.7757,16.46,4.58,2025-01-07 11:12:16,2025-01-07 01:29:42,2025-01-07 11:32:16
267,1736266179,Fernana,82,36.7422,8.6626,8.21,6.04,2025-01-07 11:09:39,2025-01-07 01:38:15,2025-01-07 11:24:38
268,1736268195,Gouvernorat de Kébili,48,33.5031,8.7757,15.03,4.28,2025-01-07 11:43:15,2025-01-07 01:29:42,2025-01-07 11:32:16
269,1736268098,Gouvernorat de Gabès,48,33.8815,9.5608,15.22,4.29,2025-01-07 11:41:38,2025-01-07 01:27:28,2025-01-07 11:28:13
270,1736266717,Ben Arous,77,36.7134,10.2096,14.9,6.17,2025-01-07 11:18:37,2025-01-07 01:31:59,2025-01-07 11:18:31
271,1736267598,Gouvernorat de Kébili,48,33.5031,8.7757,15.03,4.28,2025-01-07 11:33:18,2025-01-07 01:29:42,2025-01-07 11:32:16
272,1736264214,Beni Kheddache,54,33.1381,10.269,13.32,6.26,2025-01-07 10:36:54,2025-01-07 01:22:51,2025-01-07 11:27:10
273,1736268161,Jendouba,77,36.5123,8.7682,14.03,2.57,2025-01-07 11:42:41,2025-01-07 01:37:13,2025-01-07 11:24:48
274,1736267086,Mahdia,57,35.5068,11.0468,16.15,1.56,2025-01-07 11:24:46,2025-01-07 01:25:32,2025-01-07 11:18:16
275,1736267120,Sfax,45,34.741,10.7648,20.11,0.51,2025-01-07 11:25:20,2025-01-07 01:24:45,2025-01-07 11:21:18
276,1736266252,Fernana,82,36.7422,8.6626,8.21,6.04,2025-01-07 11:10:52,2025-01-07 01:38:15,2025-01-07 11:24:38
277,1736265964,Aryanah,67,36.8625,10.1956,15.97,7.72,2025-01-07 11:06:04,2025-01-07 01:32:26,2025-01-07 11:18:11
278,1736266648,Metlaoui,45,34.2744,8.4459,15.5,4.4,2025-01-07 11:17:28,2025-01-07 01:32:53,2025-01-07 11:31:44
279,1736267286,Kairouan,42,35.7976,10.126,18.24,3.09,2025-01-07 11:28:06,2025-01-07 01:29:57,2025-01-07 11:21:12
280,1736267013,Kairouan,42,35.6712,10.0911,18.01,3.09,2025-01-07 11:23:33,2025-01-07 01:29:47,2025-01-07 11:21:40
281,1736265764,Sousse,59,35.8214,10.6344,17.79,4.63,2025-01-07 11:02:44,2025-01-07 01:27:59,2025-01-07 11:19:07
282,1736267519,Bizerte,67,37.3426,9.8502,14.86,11.27,2025-01-07 11:31:59,2025-01-07 01:35:05,2025-01-07 11:18:18
283,1736267708,Carthage,77,36.8473,10.3417,15.02,6.17,2025-01-07 11:35:08,2025-01-07 01:31:48,2025-01-07 11:17:38
284,1736268224,Sbikha,72,35.9444,9.799,10.39,10.17,2025-01-07 11:43:44,2025-01-07 01:31:38,2025-01-07 11:22:09
285,1736266088,Metlaoui,45,34.2744,8.4459,15.5,4.4,2025-01-07 11:08:08,2025-01-07 01:32:53,2025-01-07 11:31:44
286,1736266062,Sfax,47,34.7406,10.7603,17.45,2.97,2025-01-07 11:07:42,2025-01-07 01:24:46,2025-01-07 11:21:19
287,1736265953,Gafsa,51,34.4311,8.7757,16.06,4.63,2025-01-07 11:05:53,2025-01-07 01:31:57,2025-01-07 11:30:01
288,1736265781,Bab El Jazira,67,36.8064,10.1817,15.99,7.72,2025-01-07 11:03:01,2025-01-07 01:32:20,2025-01-07 11:18:23
289,1736265349,Sbiba,71,35.4037,9.0079,8.82,9.9,2025-01-07 10:55:49,2025-01-07 01:33:26,2025-01-07 11:26:41
290,1736266671,Kasserine,62,35.1677,8.8315,11.21,8.34,2025-01-07 11:17:51,2025-01-07 01:33:33,2025-01-07 11:27:59
291,1736267242,Bab El Jazira,77,36.8064,10.1817,14.99,6.17,2025-01-07 11:27:22,2025-01-07 01:32:20,2025-01-07 11:18:23
292,1736264341,Beni Kheddache,54,33.1381,10.269,13.32,6.26,2025-01-07 10:39:01,2025-01-07 01:22:51,2025-01-07 11:27:10
293,1736266240,Aryanah,67,36.8625,10.1956,15.97,7.72,2025-01-07 11:10:40,2025-01-07 01:32:26,2025-01-07 11:18:11
294,1736267091,Metlaoui,45,34.2744,8.4459,15.5,4.4,2025-01-07 11:24:51,2025-01-07 01:32:53,2025-01-07 11:31:44
295,1736267319,Carthage,77,36.8473,10.3417,15.02,6.17,2025-01-07 11:28:39,2025-01-07 01:31:48,2025-01-07 11:17:38
296,1736266615,Carthage,77,36.8473,10.3417,15.02,6.17,2025-01-07 11:16:55,2025-01-07 01:31:48,2025-01-07 11:17:38
297,1736266454,Gouvernorat de Kébili,43,33.5031,8.7757,16.46,4.58,2025-01-07 11:14:14,2025-01-07 01:29:42,2025-01-07 11:32:16
298,1736265610,Gafsa,51,34.4311,8.7757,16.06,4.63,2025-01-07 11:00:10,2025-01-07 01:31:57,2025-01-07 11:30:01
299,1736265874,Jendouba,63,36.5123,8.7682,15.03,5.14,2025-01-07 11:04:34,2025-01-07 01:37:13,2025-01-07 11:24:48
300,1736266060,Sbiba,71,35.4037,9.0079,8.82,9.9,2025-01-07 11:07:40,2025-01-07 01:33:26,2025-01-07 11:26:41
301,1736265202,Sousse,59,35.8214,10.6344,17.79,4.63,2025-01-07 10:53:22,2025-01-07 01:27:59,2025-01-07 11:19:07
302,1736268093,Mahdia,57,35.5068,11.0468,15.78,5.53,2025-01-07 11:41:33,2025-01-07 01:25:32,2025-01-07 11:18:16
303,1736267413,Gafsa,55,34.4311,8.7757,15.06,4.63,2025-01-07 11:30:13,2025-01-07 01:31:57,2025-01-07 11:30:01
304,1736265453,Gouvernorat de Gabès,45,33.8815,9.5608,16.4,4.42,2025-01-07 10:57:33,2025-01-07 01:27:28,2025-01-07 11:28:13
305,1736268336,Kairouan,42,35.6712,10.0911,18.01,3.09,2025-01-07 11:45:36,2025-01-07 01:29:47,2025-01-07 11:21:40
306,1736265289,Sfax,42,34.7396,10.76,20.08,2.57,2025-01-07 10:54:49,2025-01-07 01:24:46,2025-01-07 11:21:19
307,1736267113,Fernana,82,36.7422,8.6626,8.21,6.04,2025-01-07 11:25:13,2025-01-07 01:38:15,2025-01-07 11:24:38
308,1736266907,Gafsa,55,34.4311,8.7757,15.06,4.63,2025-01-07 11:21:47,2025-01-07 01:31:57,2025-01-07 11:30:01
309,1736265752,El Kef,75,36.1632,8.7146,10.35,6.32,2025-01-07 11:02:32,2025-01-07 01:36:32,2025-01-07 11:25:55
310,1736266381,Jendouba,77,36.5123,8.7682,14.03,2.57,2025-01-07 11:13:01,2025-01-07 01:37:13,2025-01-07 11:24:48
311,1736266190,Sousse,59,35.8214,10.6344,17.79,4.63,2025-01-07 11:09:50,2025-01-07 01:27:59,2025-01-07 11:19:07
312,1736265638,Beni Kheddache,54,33.1381,10.269,13.32,6.26,2025-01-07 11:00:38,2025-01-07 01:22:51,2025-01-07 11:27:10
313,1736265311,Sbiba,71,35.4037,9.0079,8.82,9.9,2025-01-07 10:55:11,2025-01-07 01:33:26,2025-01-07 11:26:41
314,1736264931,Bizerte,88,37.3426,9.8502,15.03,6.69,2025-01-07 10:48:51,2025-01-07 01:35:05,2025-01-07 11:18:18
315,1736266902,Kasserine,62,35.1677,8.8315,11.21,8.34,2025-01-07 11:21:42,2025-01-07 01:33:33,2025-01-07 11:27:59
316,1736265388,Kasserine,62,35.1677,8.8315,11.21,8.34,2025-01-07 10:56:28,2025-01-07 01:33:33,2025-01-07 11:27:59
317,1736267575,Sbikha,72,35.9444,9.799,10.39,10.17,2025-01-07 11:32:55,2025-01-07 01:31:38,2025-01-07 11:22:09
318,1736266874,Beni Kheddache,54,33.1381,10.269,13.32,6.26,2025-01-07 11:21:14,2025-01-07 01:22:51,2025-01-07 11:27:10
319,1736265914,Kairouan,34,35.7976,10.126,19.24,3.09,2025-01-07 11:05:14,2025-01-07 01:29:57,2025-01-07 11:21:12
320,1736266537,Gouvernorat de Kébili,43,33.5031,8.7757,16.46,4.58,2025-01-07 11:15:37,2025-01-07 01:29:42,2025-01-07 11:32:16
321,1736267981,Gabès,63,33.8869,10.0982,15.99,5.14,2025-01-07 11:39:41,2025-01-07 01:25:20,2025-01-07 11:26:03
322,1736265257,Ben Arous,67,36.7134,10.2096,15.9,7.72,2025-01-07 10:54:17,2025-01-07 01:31:59,2025-01-07 11:18:31
323,1736265981,El Kef,75,36.1632,8.7146,10.35,6.32,2025-01-07 11:06:21,2025-01-07 01:36:32,2025-01-07 11:25:55
324,1736267987,Metlaoui,49,34.2744,8.4459,14.11,2.86,2025-01-07 11:39:47,2025-01-07 01:32:53,2025-01-07 11:31:44
325,1736267007,Sbiba,71,35.4037,9.0079,8.82,9.9,2025-01-07 11:23:27,2025-01-07 01:33:26,2025-01-07 11:26:41
326,1736265001,Kairouan,34,35.7976,10.126,19.24,3.09,2025-01-07 10:50:01,2025-01-07 01:29:57,2025-01-07 11:21:12
327,1736266565,El Kef,75,36.1632,8.7146,10.35,6.32,2025-01-07 11:16:05,2025-01-07 01:36:32,2025-01-07 11:25:55
328,1736267119,Beni Kheddache,54,33.1381,10.269,13.32,6.26,2025-01-07 11:25:19,2025-01-07 01:22:51,2025-01-07 11:27:10
329,1736268433,Bizerte,68,37.2744,9.8739,14.81,10.78,2025-01-07 11:47:13,2025-01-07 01:34:48,2025-01-07 11:18:23
330,1736266654,Beni Kheddache,54,33.1381,10.269,13.32,6.26,2025-01-07 11:17:34,2025-01-07 01:22:51,2025-01-07 11:27:10
331,1736267141,Aryanah,77,36.8625,10.1956,14.97,6.17,2025-01-07 11:25:41,2025-01-07 01:32:26,2025-01-07 11:18:11
332,1736264925,Gabès,59,33.8869,10.0982,16.99,5.66,2025-01-07 10:48:45,2025-01-07 01:25:20,2025-01-07 11:26:03
333,1736267891,Sousse,59,35.8214,10.6344,17.79,4.12,2025-01-07 11:38:11,2025-01-07 01:27:59,2025-01-07 11:19:07
334,1736265509,Gabès,59,33.8869,10.0982,16.99,5.66,2025-01-07 10:58:29,2025-01-07 01:25:20,2025-01-07 11:26:03
335,1736267463,Metlaoui,49,34.2744,8.4459,14.11,2.86,2025-01-07 11:31:03,2025-01-07 01:32:53,2025-01-07 11:31:44
336,1736266038,Kasserine,62,35.1677,8.8315,11.21,8.34,2025-01-07 11:07:18,2025-01-07 01:33:33,2025-01-07 11:27:59
337,1736268444,Fernana,84,36.7422,8.6626,7.04,4.86,2025-01-07 11:47:24,2025-01-07 01:38:15,2025-01-07 11:24:38
338,1736267642,Sbiba,78,35.4037,9.0079,7.23,10.13,2025-01-07 11:34:02,2025-01-07 01:33:26,2025-01-07 11:26:41
339,1736265197,Bizerte,88,37.3426,9.8502,15.03,6.69,2025-01-07 10:53:17,2025-01-07 01:35:05,2025-01-07 11:18:18
340,1736265068,Gafsa,51,34.4311,8.7757,16.06,4.63,2025-01-07 10:51:08,2025-01-07 01:31:57,2025-01-07 11:30:01
341,1736265333,Jendouba,63,36.5123,8.7682,15.03,5.14,2025-01-07 10:55:33,2025-01-07 01:37:13,2025-01-07 11:24:48
342,1736265306,Bizerte,88,37.2744,9.8739,15.0,6.69,2025-01-07 10:55:06,2025-01-07 01:34:48,2025-01-07 11:18:23
343,1736265566,Bab El Jazira,67,36.8064,10.1817,15.99,7.72,2025-01-07 10:59:26,2025-01-07 01:32:20,2025-01-07 11:18:23
344,1736264381,Bab El Jazira,63,36.8064,10.1817,16.99,7.72,2025-01-07 10:39:41,2025-01-07 01:32:20,2025-01-07 11:18:23
345,1736267970,Fernana,84,36.7422,8.6626,7.04,4.86,2025-01-07 11:39:30,2025-01-07 01:38:15,2025-01-07 11:24:38
346,1736268438,Mahdia,57,35.5068,11.0468,15.78,5.53,2025-01-07 11:47:18,2025-01-07 01:25:32,2025-01-07 11:18:16
347,1736266375,El Kef,75,36.1632,8.7146,10.35,6.32,2025-01-07 11:12:55,2025-01-07 01:36:32,2025-01-07 11:25:55
348,1736266105,Ben Arous,67,36.7134,10.2096,15.9,7.72,2025-01-07 11:08:25,2025-01-07 01:31:59,2025-01-07 11:18:31
349,1736265185,Carthage,67,36.8473,10.3417,16.02,7.72,2025-01-07 10:53:05,2025-01-07 01:31:48,2025-01-07 11:17:38
350,1736266935,Kairouan,42,35.7976,10.126,18.24,3.09,2025-01-07 11:22:15,2025-01-07 01:29:57,2025-01-07 11:21:12
351,1736267547,Metlaoui,49,34.2744,8.4459,14.11,2.86,2025-01-07 11:32:27,2025-01-07 01:32:53,2025-01-07 11:31:44
352,1736266952,Fernana,82,36.7422,8.6626,8.21,6.04,2025-01-07 11:22:32,2025-01-07 01:38:15,2025-01-07 11:24:38
353,1736266863,Fernana,82,36.7422,8.6626,8.21,6.04,2025-01-07 11:21:03,2025-01-07 01:38:15,2025-01-07 11:24:38
354,1736266543,Bizerte,69,37.3426,9.8502,15.28,11.9,2025-01-07 11:15:43,2025-01-07 01:35:05,2025-01-07 11:18:18
355,1736266593,Bab El Jazira,77,36.8064,10.1817,14.99,6.17,2025-01-07 11:16:33,2025-01-07 01:32:20,2025-01-07 11:18:23
356,1736265868,Fernana,82,36.7422,8.6626,8.21,6.04,2025-01-07 11:04:28,2025-01-07 01:38:15,2025-01-07 11:24:38
357,1736265107,Metlaoui,45,34.2744,8.4459,15.5,4.4,2025-01-07 10:51:47,2025-01-07 01:32:53,2025-01-07 11:31:44
358,1736267903,Aryanah,77,36.8625,10.1956,14.97,6.17,2025-01-07 11:38:23,2025-01-07 01:32:26,2025-01-07 11:18:11
359,1736267214,Sbikha,67,35.9444,9.799,11.18,10.23,2025-01-07 11:26:54,2025-01-07 01:31:38,2025-01-07 11:22:09
360,1736267297,Gafsa,55,34.4311,8.7757,15.06,4.63,2025-01-07 11:28:17,2025-01-07 01:31:57,2025-01-07 11:30:01
361,1736265770,Bizerte,88,37.2744,9.8739,15.0,6.69,2025-01-07 11:02:50,2025-01-07 01:34:48,2025-01-07 11:18:23
362,1736267040,Sbikha,67,35.9444,9.799,11.18,10.23,2025-01-07 11:24:00,2025-01-07 01:31:38,2025-01-07 11:22:09
